text,text_clean
turunkan Bahlil!!,"['turun', 'bahlil']"
bahenol ( bahlil ethanol ),"['bahenol', 'bahlil', 'ethanol']"
"mau demo pun masyarakat sibuk sama kerjaan masing-masing, sedih euy ga ada yg wakilin buat nuntut pertamina😭😭😭","['demo', 'masyarakat', 'sibuk', 'kerja', 'masingmasing', 'sedih', 'euy', 'tidak', 'wakilin', 'nuntut', 'pertamina']"
duar,['duar']
bisa jdi didaerah situ kali,"['daerah', 'situ', 'kali']"
"wis monopoli
korupsi","['wis', 'monopoli', 'korupsi']"
pantes motor gw kerasa kek gitu akhir2 ini... ternyata gara2 si lil lil,"['pantes', 'motor', 'rasa', 'kek', 'gitu', 'gara', 'si', 'lil', 'lil']"
ini sebenarnya akal akalan buat pindah pertamax ga si wkwkk,"['akal', 'akal', 'pindah', 'pertamax', 'tidak', 'si', 'wkwkk']"
berita nya Pertamina ngecek aman tp fakta nya banyak yg ke bengkel,"['berita', 'pertamina', 'ngecek', 'aman', 'fakta', 'bengkel']"
Pertamina mana mau tanggung jawab?,"['pertamina', 'tanggung']"
iya bener motor gue ngadat ngadatan,"['iya', 'bener', 'motor', 'ngadat', 'ngadatan']"
gw juga pernh gini anjr😭,"['pernh', 'gin', 'anjr']"
itu game pause itumah🥰,"['game', 'pause', 'itumah']"
mobil indostation bagus gak gaes?,"['mobil', 'indostation', 'bagus', 'tidak', 'gaes']"
"lah kemarin pertamax sekarang pertalite, trus mau diisi apa?","['kemarin', 'pertamax', 'pertalite', 'trus', 'isi']"
"pantesan motor gw brebet"" juga","['pantesan', 'motor', 'brebet']"
Bahan bakar gak berkualitas padahal harga mahal ANJ,"['bahan', 'bakar', 'tidak', 'kualitas', 'harga', 'mahal', 'anj']"
KNP BARU SEKARANG RUSAKNYA HADEH 🥲,"['rusak', 'hadeh']"
skrg uda ksni bang,"['skrg', 'uda', 'ksni', 'bang']"
"berarti kmrn2 pas buatku mbrebet yov mergo iki. soale analisis bengkel kemasukan air, sampe turun mesin. ganti sembarang kalir meh 1jt","['kmrn', 'pas', 'buat', 'mbrebet', 'yov', 'mergo', 'iki', 'soale', 'analisis', 'bengkel', 'masuk', 'air', 'sampe', 'turun', 'mesin', 'ganti', 'sembarang', 'kalir', 'meh', 'jt']"
"YLKI tolongin dong,..","['ylki', 'tolongin']"
ancen bahlik mbak gawe ontran ontran😭,"['ancen', 'bahlik', 'mbak', 'gawe', 'ontran', 'ontran']"
podo mbke aq spda 2 brebet kbh,"['podo', 'mbke', 'spda', 'brebet', 'kbh']"
opo hubungan bbm dengan mesin kotor. jaka sembung nggak bawa golok.,"['opo', 'hubung', 'bbm', 'mesin', 'kotor', 'jaka', 'sembung', 'tidak', 'bawa', 'golok']"
"matic injek pasti mumet ,beat q juga rompal gara2 pertalite kak","['matic', 'injek', 'mumet', 'beat', 'rompal', 'gara', 'pertalite', 'kak']"
tangerang aman.....,"['tangerang', 'aman']"
kok saya lihat² yang penuh masalah itu sepeda matic honda ya,"['lihat', 'penuh', 'sepeda', 'matic', 'honda', 'ya']"
sama kak... duit habis buat benerin motor mulu trnyata problem nya di bensin🥺,"['kak', 'duit', 'habis', 'benerin', 'motor', 'mulu', 'trnyata', 'problem', 'bensin']"
lek tuku njalok nota,"['lek', 'tuku', 'njalok', 'nota']"
sama kaya aku motor baru ku udah brebet 2 ternyata ga nisa pakai pertalite karena ada campuran etanol bisa merusak mesin sekarang terpaksa pakai pertamax,"['kaya', 'motor', 'ku', 'brebet', 'tidak', 'nisa', 'pakai', 'pertalite', 'campur', 'etanol', 'rusak', 'mesin', 'paksa', 'pakai', 'pertamax']"
Iki masalah Pertamina opo Honda asline 😂,"['iki', 'pertamina', 'opo', 'honda', 'asline']"
dari SBY Madura..SM SM brebet KK... meskipun diservis SM di ganti gusi nya tetep aja brebet KK.. sampai sampai G bisa kerja,"['sby', 'madurasm', 'sm', 'brebet', 'kk', 'servis', 'sm', 'ganti', 'gusi', 'tetep', 'aja', 'brebet', 'kk', 'tidak', 'kerja']"
temenku sendiri kena anjir abis 600 rb,"['temenku', 'kena', 'anjir', 'abis', 'rb']"
tuku pom mobil ae lek onk tapi,"['tuku', 'pom', 'mobil', 'ae', 'lek', 'onk']"
damn,['damn']
Aku setahun ini udh pindah ke pom biru 😁,"['tahun', 'pindah', 'pom', 'biru']"
semoga lancar kuliahnya...ntar kalau udah punya jabatan jangan punya keputusan yang nyusahin orang juga ya kak🙏😁,"['moga', 'lancar', 'kuliahnyantar', 'jabat', 'jangan', 'putus', 'nyusahin', 'orang', 'ya', 'kak']"
"bener asli sama yg saya juga, kirain motor saya doang yg bermasalah ternyata pas buka tiktok taunya banyak juga yg ngalamin yg sama","['bener', 'asli', 'kirain', 'motor', 'doang', 'masalah', 'pas', 'buka', 'tiktok', 'tau', 'ngalamin']"
"mesakke rek, yoopo pak bahenol?? bantu dorong gelem ta?","['mesakke', 'rek', 'yoopo', 'bahenol', 'bantu', 'dorong', 'gelem', 'ta']"
"nanti barang bukti berupa kilang minyak, apakah akan terbakar lagi","['barang', 'bukti', 'kilang', 'minyak', 'bakar']"
spd motor diisi pertalite brebet bawa bengkel lalu ganti pertamax malah mati nyala mati nyala gitu terus,"['spd', 'motor', 'isi', 'pertalite', 'brebet', 'bawa', 'bengkel', 'ganti', 'pertamax', 'mati', 'nyala', 'mati', 'nyala', 'gitu']"
mbakkk pedaku mari servis 200k,"['mbakkk', 'peda', 'mari', 'servis']"
pindah Indomobil ae mbak👍,"['pindah', 'indomobil', 'ae', 'mbak']"
kena apa kok mesti motor MERK ............... ini ya aaaa🙏🙏🙏🙏🙏,"['kena', 'mesti', 'motor', 'merk', 'ya', 'aaaa']"
udh pling bener isi di mobil,"['pling', 'bener', 'isi', 'mobil']"
"jadi gini yg dimaksud membuka lapangan kerjaan
dibengkel","['gin', 'buka', 'lapang', 'kerja', 'bengkel']"
asli euy dekah kmren brebet di kuras tangki isinya smaaa😂,"['asli', 'euy', 'dekah', 'kmren', 'brebet', 'kuras', 'tangki', 'isi', 'smaaa']"
tangki kilang minyaknya bocorkah kemasukan air,"['tangki', 'kilang', 'minyak', 'bocor', 'masuk', 'air']"
asli sampai kena 700,"['asli', 'kena']"
sama pertamax wehh,"['pertamax', 'wehh']"
"memang beli di mana
di SPBU apa bensin eceran","['beli', 'spbu', 'bensin', 'ecer']"
motorku jugaa ihh pernah pas ujan deres pulang sekolah tiba² mati 😭😭,"['motor', 'jugaa', 'ihh', 'pas', 'ujan', 'deres', 'pulang', 'sekolah', 'tiba', 'mati']"
"pertalite di hujat
rakyat rugi
tukang bengkel Untung","['pertalite', 'hujat', 'rakyat', 'rugi', 'tukang', 'bengkel', 'untung']"
PERTAMAX MALAH GAK GLM MLAKU BLASSSSSSSS GAS E,"['pertamax', 'tidak', 'glm', 'mlaku', 'blassssssss', 'gas', 'e']"
Kalimantan juga kena 😭😭😭,"['kalimantan', 'kena']"
lah gua kira motor gua doang😭,"['gua', 'motor', 'gua', 'doang']"
"fyp nya telat, motor ku udah masuk bengkel kemarin 😭😭😭","['fyp', 'telat', 'motor', 'ku', 'masuk', 'bengkel', 'kemarin']"
"motorku brebet gitu juga, tapi udah lama, apakah opolosan didaerahku udh dluan dr dlu sblm viral, atau ada kendala lain ya😭","['motor', 'brebet', 'gitu', 'opolosan', 'daerah', 'dluan', 'dlu', 'sblm', 'viral', 'kendala', 'ya']"
MENDING GRUDUK AJA RUMAJ SI BAHLUL GBLK,"['mending', 'gruduk', 'aja', 'rumaj', 'si', 'bahlul', 'gblk']"
Di kalsel juga bang😳,"['kalsel', 'bang']"
udh lite masih dioplos malah melebih tiktok lite,"['lite', 'oplos', 'lebih', 'tiktok', 'lite']"
Di kalbar juga gitu BTW aku korban nya,"['kalbar', 'gitu', 'btw', 'korban']"
ini yng pada kena pas servis kena berapa guys?,"['yng', 'kena', 'pas', 'servis', 'kena', 'guys']"
pertamax juga😭,['pertamax']
motor ku juga kena 😭😭😭,"['motor', 'ku', 'kena']"
Motor Sensei ku juga rusak gegara pertalite,"['motor', 'sensei', 'ku', 'rusak', 'gegara', 'pertalite']"
iyaa kak punya saya juga kayak gitu,"['iya', 'kak', 'kayak', 'gitu']"
Ancuk. Aq korban e siang ini 😂😂 habis 300.,"['ancuk', 'korban', 'e', 'siang', 'habis']"
"gua mau isi vivo ga bisaaaaa, akhirnya mau ga mau isi pertamax emang t4iiiiiii","['gua', 'isi', 'vivo', 'tidak', 'bisaaaaa', 'tidak', 'isi', 'pertamax', 'emang', 'tiiiiiii']"
Ini negara mau jd apa sih 😭?,['negara']
rejeki tukang bengkel😂,"['rejeki', 'tukang', 'bengkel']"
"Bang bahas kenapa waktu kian mundur, seperti jam sholat","['bang', 'bahas', 'kian', 'mundur', 'jam', 'sholat']"
motor cwo gua juga gitu,"['motor', 'cowok', 'gua', 'gitu']"
tukang bengkel: Cair cair 😂,"['tukang', 'bengkel', 'cair', 'cair']"
"bang, bahas ujang rajin ngaji🗿","['bang', 'bahas', 'ujang', 'rajin', 'ngaji']"
"motorku kena jugaa 😭, sekarang bingung beli bensin dimana, soalnya BP sama shell terdekat masih pada tutup, gatau kapan buka😭","['motor', 'kena', 'jugaa', 'bingung', 'beli', 'bensin', 'mana', 'bp', 'shell', 'dekat', 'tutup', 'tidak', 'buka']"
"kayaknya harus turun tangan ke lapangan lagi sih, seperti Sahroni kemarin 👀","['kayak', 'turun', 'tangan', 'lapang', 'sahroni', 'kemarin']"
pertamax juga bang serius gw juga tiba tiba berebut,"['pertamax', 'bang', 'serius', 'rebut']"
bahlul ente bahlul.😂😂,"['bahlul', 'ente', 'bahlul']"
Ungkap sampe tuntas Pertamina...,"['sampe', 'tuntas', 'pertamina']"
KLO kayak gini siapa yg bertanggung jwb KLO motor korbanya rusak...,"['kayak', 'gin', 'tanggung', 'jwb', 'motor', 'korbanya', 'rusak']"
"yang oplos2 menteri nya , yg di sidak SPBU nya","['oplos', 'menteri', 'sidak', 'spbu']"
Bikin rusak kendaraan ga siih kalau bahan bakar kaya gitu?,"['rusak', 'kendara', 'tidak', 'siih', 'bahan', 'bakar', 'kaya', 'gitu']"
kawal cak ji ges,"['kawal', 'cak', 'ji', 'ges']"
"kalo mau cek langsung di pom nya, langsung cek ditempat coba","['cek', 'langsung', 'pom', 'langsung', 'cek', 'tempat', 'coba']"
pecat Bahlil,"['pecat', 'bahlil']"
akhir2 ini emang motor tbtb jdi BREBET padahal rajin ganti oli,"['emang', 'motor', 'tbtb', 'brebet', 'rajin', 'ganti', 'oli']"
"SEPEDAKU SUDAH JADI KORBAN MBREBET,PADAHAL BARU SERVIS,DAN TERNYATA BANYAK SEPEDA DI BENGKEL DENGAN NASIB YG SAMA","['sepeda', 'korban', 'mbrebetpadahal', 'servisdan', 'sepeda', 'bengkel', 'nasib']"
emang ga ada demo untuk Bahlil?,"['emang', 'tidak', 'demo', 'bahlil']"
motorku Uda rusak,"['motor', 'uda', 'rusak']"
mobilku ngisi disurabaya juga jadi rusak berhenti dijalan,"['mobil', 'ngisi', 'disurabaya', 'rusak', 'henti', 'jalan']"
sepada suami q brebet hbis isi bensin pertalite jd takut beli bensin😭,"['sepada', 'suami', 'brebet', 'hbis', 'isi', 'bensin', 'pertalite', 'takut', 'beli', 'bensin']"
mentri yang bikin susah rakyat jangan kasih jabatan!!!,"['tri', 'susah', 'rakyat', 'jangan', 'kasih', 'jabat']"
jadi inget bahan bakar di film cars 2 trus mogok mati mesin,"['inget', 'bahan', 'bakar', 'film', 'cars', 'trus', 'mogok', 'mati', 'mesin']"
"sepeda brebet semua pak, gimana sich habis Pertamax dioplos skrg yg pertalite , sepeda jdi brebet semua,😭","['sepeda', 'brebet', 'gimana', 'sich', 'habis', 'pertamax', 'oplos', 'skrg', 'pertalite', 'sepeda', 'brebet']"
"tetap mentoknya kekeluargaan , dan Pertamina lanjutkan lagi oplosan lagi 🤣🤣🤣🤣🤣","['mentok', 'keluarga', 'pertamina', 'lanjut', 'oplos']"
kendaraan banyak yang macet,"['kendara', 'macet']"
Bahlil emang bahlul,"['bahlil', 'emang', 'bahlul']"
"gak juga ngaruh bro, orang kecil bisa apa","['tidak', 'ngaruh', 'bro', 'orang']"
"udah jelas"" terbukti dua mata nampak jelas dan Sagat"" jelas. masih aja geles terus. Pertamina tiap hari gecek. entah apa yg di cek tiap hari. yg salah rakyat terus nantik.","['bukti', 'mata', 'nampak', 'sagat', 'aja', 'geles', 'pertamina', 'gecek', 'cek', 'salah', 'rakyat', 'nantik']"
betul bapak saya warga Kota Bekasi mobil saya dikiras tangkinya sama DJ Toyota Jababeka karena bensin Pertamax Pertamina tidak sempurna pembakaran nya dan meninggalkan ampas yg membuat gas rem bermasalah mesin tidak enak jadi mohon bantuan nya Bapak tegur pihak Pertamina,"['warga', 'kota', 'bekas', 'mobil', 'kiras', 'tangki', 'dj', 'toyota', 'jababeka', 'bensin', 'pertamax', 'pertamina', 'tidak', 'sempurna', 'bakar', 'tinggal', 'ampas', 'gas', 'rem', 'masalah', 'mesin', 'tidak', 'enak', 'mohon', 'bantu', 'tegur', 'pertamina']"
mana penegak hukum.nya,"['tegak', 'hukum']"
"Asli Bener,, saya isi pertalite juga Motor jadi BREBET...
Giliran isi Pertamax LANCAR.. PARAH...PARAH...","['asli', 'bener', 'isi', 'pertalite', 'motor', 'brebet', 'gilir', 'isi', 'pertamax', 'lancar', 'parahparah']"
wajar gak si dalam tangki motor vbaru 2 tahun tapi udah karatan tangki nya?,"['wajar', 'tidak', 'si', 'tangki', 'motor', 'vbaru', 'karat', 'tangki']"
ya allah motor baru bulan Januari 2025 brebet mogok ditengah jalan ya allah kudu nangis aku,"['ya', 'allah', 'motor', 'januari', 'brebet', 'mogok', 'tengah', 'jalan', 'ya', 'allah', 'kudu', 'nang']"
"sumpah kak aku juga samaaa, akhirnya aku pindah pake bensin bp","['sumpah', 'kak', 'samaaa', 'pindah', 'pake', 'bensin', 'bp']"
pantas Pas setelah isi motor saya suka mati²,"['pas', 'isi', 'motor', 'suka', 'mati']"
kalimantan juga bang,"['kalimantan', 'bang']"
kasi tau gua dong bree dibalik dalang ini siapa,"['kasi', 'gua', 'bree', 'balik', 'dalang']"
sebab gak boleh beli pakai derigen ini lah sebab nya...akan keliatan campurannya,"['tidak', 'beli', 'pakai', 'gen', 'nyaakan', 'liat', 'campur']"
"kwalitas Pertamina diragukan banyak keluhan ,tidak mau berbenah","['kwalitas', 'pertamina', 'ragu', 'keluh', 'tidak', 'benah']"
"itu bukan etanol, mungkin itu kecampur air apalagi sekarang musim hujan kalau pembongkaran tidak benar rentan masuk air","['bukan', 'etanol', 'campur', 'air', 'musim', 'hujan', 'bongkar', 'tidak', 'rentan', 'masuk', 'air']"
di Pasuruan pak banyak sepeda brebet gara-gara bengsin juga bak banyak sepeda mogok dan banyak yang nunggak kerja karna kendala kendara an,"['pasuruan', 'sepeda', 'brebet', 'garagara', 'bengsin', 'bak', 'sepeda', 'mogok', 'nunggak', 'kerja', 'karna', 'kendala', 'kendara', 'an']"
UU Nomor 8 Tahun 1999 tentang Perlindungan Konsumen udh jelas,"['uu', 'nomor', 'lindung', 'konsumen']"
paling bener banyu udan,"['bener', 'banyu', 'udan']"
ya allah poleh wedi nek gowo anak g lucu yo,"['ya', 'allah', 'poleh', 'wedi', 'nek', 'gowo', 'anak', 'tidak', 'lucu', 'yo']"
indo demo,"['indo', 'demo']"
"Iki presiden'e onok keluhan sak Indonesia perkoro BBM kok meneng AE,Jane kerjone opo presiden Iki,,,??
ngerti mentrine gawe ontran² sak Indonesia kok meneng ae😭😭😭","['iki', 'presidene', 'onok', 'keluh', 'sak', 'indonesia', 'perkoro', 'bbm', 'neng', 'aejane', 'kerjone', 'opo', 'presiden', 'iki', 'ngerti', 'mentrine', 'gawe', 'ontran', 'sak', 'indonesia', 'neng', 'ae']"
motorku juga berasa melemah mesinnya.,"['motor', 'asa', 'lemah', 'mesin']"
Pertamax beli 10k dmn KK?,"['pertamax', 'beli', 'dmn', 'kk']"
rakyat kok dibikin percobaan gimana...kesel banget tp kok keluhannya rakyat berasa gak di dgr...,"['rakyat', 'bikin', 'coba', 'gimanakesel', 'banget', 'keluh', 'rakyat', 'asa', 'tidak', 'dgr']"
pertamina wajibbertanggung jawab sesuai amanat uu perindungan konsumen,"['pertamina', 'wajibbertanggung', 'sesuai', 'amanat', 'uu', 'indung', 'konsumen']"
beat street kan kompresi tinggi 10:1 srandar nya ya RON 92 Pertamax malah diisi RON 90 utk kompresi rendah 🤣🤣🤣🤣🤣 apalagi motor skrg rata² mesin kompresi tinggi....,"['beat', 'street', 'kompresi', 'srandar', 'ya', 'ron', 'pertamax', 'isi', 'ron', 'utk', 'kompresi', 'rendah', 'motor', 'skrg', 'rata', 'mesin', 'kompresi']"
tuku sepeda maneh ae mbak,"['tuku', 'sepeda', 'maneh', 'ae', 'mbak']"
"sementara beri octan boster n injection Cleaner.. neng, injection Cleaner beri 1x aja,,","['octan', 'boster', 'n', 'injection', 'cleaner', 'neng', 'injection', 'cleaner', 'x', 'aja']"
"AQ... yoooo tadi Nang Mayjend Sungkono jam 9.30an ujuk ujuk mati motornya pas mau muter di makam pahlawan, untung mobil belakang pelan... Abang polisi cepek bantuin dorong mpe nyebrang Deket ruko..
efek bahlul pake etanol
....","['aq', 'yoooo', 'nang', 'mayjend', 'sungkono', 'jam', 'an', 'ujuk', 'ujuk', 'mati', 'motor', 'pas', 'muter', 'makam', 'pahlawan', 'untung', 'mobil', 'pelan', 'abang', 'polisi', 'cepek', 'bantuin', 'dorong', 'mpe', 'nyebrang', 'deket', 'ruko', 'efek', 'bahlul', 'pake', 'etanol']"
listrik aja lah ...,"['listrik', 'aja']"
"motorku scoopy, awalnya shell aman damai sentosa,, tp trus atok kosong,,beralihlah ke pertalite tp bikin brebet, akhirnya gnti busi, trus gnti pake pertamax,, brebet + boros pemakaiannya, trus gnti pertamax turbo,, sik pancet brebet,, muncul VT pertamax turbo yg hrsnya RON 98, stlh dicek trnyata RON nya cm 91, pie jal🤦🏻‍♀️trus kudu gnti solar ta ben aman damai sentosa, gk atek drama motor brebet maneh? 😭😭😭😭","['motor', 'scoopy', 'shell', 'aman', 'damai', 'sentosa', 'trus', 'atok', 'kosongberalihlah', 'pertalite', 'brebet', 'gnti', 'busi', 'trus', 'gnti', 'pake', 'pertamax', 'brebet', 'boros', 'pakai', 'trus', 'gnti', 'pertamax', 'turbo', 'sik', 'pancet', 'brebet', 'muncul', 'vt', 'pertamax', 'turbo', 'hrsnya', 'ron', 'stlh', 'cek', 'trnyata', 'ron', 'cm', 'pie', 'jaltrus', 'kudu', 'gnti', 'solar', 'ta', 'ben', 'aman', 'damai', 'sentosa', 'tidak', 'atek', 'drama', 'motor', 'brebet', 'maneh']"
"Ada penemuan baru BBM Bobibos, liat aja ges besok² Bobibos akan di sabotase oleh pihak² yg merasa tersaingi.","['temu', 'bbm', 'bobibos', 'liat', 'aja', 'ges', 'besok', 'bobibos', 'sabotase', 'pihak', 'saing']"
Podo..varioku Iki mau d isi Pertamax juga mati mesin.jian mangkel Yoan,"['podovarioku', 'iki', 'isi', 'pertamax', 'mati', 'mesinjian', 'mangkel', 'yoan']"
sudah Sampek tulungagung,"['sampek', 'tulungagung']"
aku mau bnsn eceran ataupun di SPBU gede tetep pertamax dari dlu pernah pake pertalite klo Pertamax habis aja,"['bnsn', 'ecer', 'spbu', 'gede', 'tetep', 'pertamax', 'dlu', 'pake', 'pertalite', 'pertamax', 'habis', 'aja']"
"anak ku pakai Pertamax juga mogok,pas pulang kuliah dari upn","['anak', 'ku', 'pakai', 'pertamax', 'mogokpas', 'pulang', 'kuliah', 'upn']"
bahlil cair,"['bahlil', 'cair']"
ngeri,['ngeri']
bisa di jadikan saksi nih di polda metro jaya..👍🏻👍🏻 lanjut yg mengadu ada... barangnya juga ada.. lanjut mbak biar ada pencerahan,"['jadi', 'saksi', 'polda', 'metro', 'jaya', 'adu', 'barang', 'mbak', 'cerah']"
"njalok tanggung jawab karo kumpulan manusia laknat nek pertamina yoo ra baka di reken🤣
bahlil kro wong2 pertamina kui isine kumpulan menungso laknat dn terkutuk😡","['njalok', 'tanggung', 'karo', 'kumpul', 'manusia', 'laknat', 'nek', 'pertamina', 'yoo', 'ra', 'baka', 'reken', 'bahlil', 'kro', 'pertamina', 'kui', 'isine', 'kumpul', 'menungso', 'laknat', 'dn', 'kutuk']"
Awal dari kerang kuning ke pertamax ampuuuun mbaakk motorku tarikan gas nyaa berattt bgt alhasil aku pindah ke pertamax turbo Alhamdulillah aman mbaa😭🙏🏻,"['kerang', 'kuning', 'pertamax', 'ampuuuun', 'mbaakk', 'motor', 'tari', 'gas', 'nyaa', 'berattt', 'alhasil', 'pindah', 'pertamax', 'turbo', 'alhamdulillah', 'aman', 'mbaa']"
kira2 kalo di doain se Indonesia di ijabah ga doa nya ges??,"['doain', 'indonesia', 'ijabah', 'tidak', 'doa', 'ges']"
kembali ke sepeda kalau gini mah,"['sepeda', 'gin', 'mah']"
trus xride gua pake bensin apaan 😭mana udh wktunya isi bensin lg😌,"['trus', 'xride', 'gua', 'pake', 'bensin', 'wktunya', 'isi', 'bensin', 'lg']"
"motor gw jg rusak, gara” ini nih","['motor', 'rusak', 'gara']"
aku pingin misuh 🤬,"['pingin', 'misuh']"
Bahlil membantu buka lapangan kerja dan memajukan UMKM bengkel😂,"['bahlil', 'bantu', 'buka', 'lapang', 'kerja', 'maju', 'umkm', 'bengkel']"
saya kenak brebet. taman saya jugak kenak yang satunya lagi kenak jugak. emang mantap nih satu kosan 3 orang kenak semua jadi bukan cuma saya aja kesel,"['nak', 'brebet', 'taman', 'jugak', 'nak', 'satu', 'nak', 'jugak', 'emang', 'mantap', 'kosan', 'orang', 'nak', 'bukan', 'aja', 'kesel']"
bang aku awalnya pake pertalite jadi berebet trs ganti pertamax lah malah mogokkk,"['bang', 'pake', 'pertalite', 'rebet', 'trs', 'ganti', 'pertamax', 'mogokkk']"
"setelah pertamax, skrang pertalite 😌","['pertamax', 'skrang', 'pertalite']"
yauu sampe udh capek benerin motor mulu,"['yauu', 'sampe', 'capek', 'benerin', 'motor', 'mulu']"
"apakah ini cara memutar ekonomi?, apakah biar orng orng belanja?? 😂","['putar', 'ekonomi', 'orng', 'orng', 'belanja']"
koviv persi motor,"['koviv', 'pers', 'motor']"
betul motorku udah masuk bngkel ganti busi sm bngkel gak boleh pk' pertalite tp aq lanjot isi perlatite masih brebettttt lagi 😑😑,"['motor', 'masuk', 'bngkel', 'ganti', 'busi', 'sm', 'bngkel', 'tidak', 'pk', 'pertalite', 'lanjot', 'isi', 'perlatite', 'brebettttt']"
gak nyangka motorku ikutan fomo,"['tidak', 'nyangka', 'motor', 'ikut', 'fomo']"
bensin nya udah oplosan ditmbah etanol lagi😹,"['bensin', 'oplos', 'ditmbah', 'etanol']"
motorku bukan cuma 3x sehari mogok. brebet sepanjang jalan setelah sy isi full di SPBU 😔,"['motor', 'bukan', 'x', 'hari', 'mogok', 'brebet', 'jalan', 'sy', 'isi', 'full', 'spbu']"
udah yapping nya?,['yapping']
motorku brebet njir,"['motor', 'brebet', 'njir']"
bang bahas papa nya Jerome bang😢,"['bang', 'bahas', 'papa', 'jerome', 'bang']"
iyaaaa bener lagiiii,"['iyaaaa', 'bener', 'lagiiii']"
TRUS ISI BENGSIN DIMANA WOI,"['trus', 'isi', 'bengsin', 'mana', 'woi']"
ini menarik nih 🗿🙏,['tarik']
itu bpk yang nasrani anaknya mondok itu kan yg pke kmeja item pak...?,"['bpk', 'nasrani', 'anak', 'mondok', 'pke', 'kmeja', 'item']"
pertanyaan kenapa beli kesitu lagi belinya klo berisi air.. 😂,"['beli', 'kesitu', 'beli', 'isi', 'air']"
